"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"This is another new crowd rise video ""Silly blooper edition volume 1"" click the link in my bio to see today's... https://t.co/G8948O0VM2",FALSE,1885,NA,2017-05-23 00:03:28,FALSE,NA,"866806751563264002",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",195,FALSE,FALSE,NA,NA
"Well!!! Go to the crowdrise link in my bio and you and a friend COULD hang with me on the set of the #JurassicWorld… https://t.co/GBEm7FSmQF",FALSE,2332,NA,2017-05-22 19:19:00,TRUE,NA,"866735164310908930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",229,FALSE,FALSE,NA,NA
"NEW CONTEST THIS ONE IS GLOBAL!!!Click the link in my bio for the opportunity for you and a friend to visit me on... https://t.co/Z11oBBLXjB",FALSE,2117,NA,2017-05-22 18:19:48,FALSE,NA,"866720265765605376",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",332,FALSE,FALSE,NA,NA
"#chrisstapleton sent me my very own customized TAPE of his new album!!! #fromaroomvolume1… https://t.co/YYLiy5QUgH",FALSE,3336,NA,2017-05-21 19:25:00,FALSE,NA,"866374283618127872",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",303,FALSE,FALSE,NA,NA
"<U+2665><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/bQuaas0EFL",FALSE,2148,NA,2017-05-21 12:56:47,FALSE,NA,"866276587221786625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",98,FALSE,FALSE,NA,NA
"Have plans tonight!? No? Check out #GUARDIANSOFTHEGALAXY2 in IMAX or 3D before it's too late! Or 2D. Or 1D. Or No D. (Like the 49rs) BURN!",FALSE,21715,NA,2017-05-20 21:24:16,FALSE,NA,"866041911169228800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",3169,FALSE,FALSE,NA,NA
"Hank's buddy!!! https://t.co/S1z0TrcQPA",FALSE,2340,NA,2017-05-20 21:21:33,FALSE,NA,"866041229221515264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",122,FALSE,FALSE,NA,NA
"Gotta love the boy holding it down for me on #MothersDay2017 https://t.co/osgON1UKm1",FALSE,10898,NA,2017-05-15 13:21:31,FALSE,NA,"864108481946759169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",705,FALSE,FALSE,NA,NA
"And #happymothersday to my own mom Kathy. She's so funny and hard working, with such a positive attitude and a... https://t.co/d02f44t6MI",FALSE,4860,NA,2017-05-14 17:45:23,FALSE,NA,"863812500403490821",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",288,FALSE,FALSE,NA,NA
"A big Mother's Day kiss and hug across the pond to my darling wife @annakfaris and our sweet… https://t.co/AJEMqy9wrA",FALSE,5395,NA,2017-05-14 17:34:31,FALSE,NA,"863809764198895619",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",361,FALSE,FALSE,NA,NA
"Happy Mother's Day! https://t.co/RnsnE4juQH",FALSE,2478,NA,2017-05-14 17:29:09,FALSE,NA,"863808412810969095",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",120,FALSE,FALSE,NA,NA
"Awesome. That is the kind of crazy talent that must never go unnoticed. Beautiful. https://t.co/Gu7hCfdeiH",FALSE,8318,NA,2017-05-13 17:14:24,FALSE,NA,"863442316664745986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",815,FALSE,FALSE,NA,NA
"You'll watch our movie forever on blu-ray, iTunes etc. But you can only see it in IMAX in theatres. Don't sleep on… https://t.co/swAkOOcN6R",FALSE,3654,NA,2017-05-13 14:37:07,TRUE,NA,"863402734548127744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",309,FALSE,FALSE,NA,NA
"I think it looks awesome! https://t.co/CtEfgU2mJ3",FALSE,7636,NA,2017-05-13 10:06:17,FALSE,NA,"863334574570557441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",498,FALSE,FALSE,NA,NA
"Thank you sir. No apology needed. He'll be around long after me! That's the beauty of movies!!! https://t.co/6bocQ2mJnI",FALSE,3564,NA,2017-05-12 21:07:34,FALSE,NA,"863138604255596545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",195,FALSE,FALSE,NA,NA
"Dude.... just another day at the office!! Ha! So bad ass! Can't wait to watch brother. https://t.co/aE0rKYprGQ",FALSE,6916,NA,2017-05-12 20:27:46,FALSE,NA,"863128590711377920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",431,FALSE,FALSE,NA,NA
"Thank you to our Japanese fans for the early support! See you st the movies! https://t.co/D4KeF4G7X6",FALSE,4081,NA,2017-05-12 14:15:39,FALSE,NA,"863034944536416256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",824,FALSE,FALSE,NA,NA
"Had so much fun on @TheEllenShow this game is hilarious my family loves it. https://t.co/5zANjpIVpd",FALSE,3199,NA,2017-05-12 14:07:30,FALSE,NA,"863032893383331841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",231,FALSE,FALSE,NA,NA
"Nailed it https://t.co/JwxdBDe2hv",FALSE,4237,NA,2017-05-11 14:22:22,FALSE,NA,"862674247377977345",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",354,FALSE,FALSE,NA,NA
"OMG! How adorable! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/amv7l2xeNt",FALSE,7993,NA,2017-05-09 18:03:01,FALSE,NA,"862004998791712769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",872,FALSE,FALSE,NA,NA
"YES!!! https://t.co/GiM63PZ2Uq",FALSE,1891,NA,2017-05-09 17:34:27,FALSE,NA,"861997808601247744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",76,FALSE,FALSE,NA,NA
"Ummmm. OK! https://t.co/jaraqreSMi",FALSE,1232,NA,2017-05-09 17:26:11,FALSE,NA,"861995730495561729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",72,FALSE,FALSE,NA,NA
"Wassup Irish!!? https://t.co/DMJzrb2JqC",FALSE,2152,NA,2017-05-09 17:24:00,FALSE,NA,"861995178676162566",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",149,FALSE,FALSE,NA,NA
"By the way thanks to all the people who saw Guardians2! Damn. Just... thanks.",FALSE,26284,NA,2017-05-09 17:23:17,FALSE,NA,"861994998883131392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",2857,FALSE,FALSE,NA,NA
"Absolutely!! Great movie. Totally holds up too! It was so awesome to watch her create that character then hustle to… https://t.co/4thwPF8KWE",FALSE,1737,NA,2017-05-09 17:20:59,TRUE,NA,"861994421960794116",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",90,FALSE,FALSE,NA,NA
"Wassup Filipinos!? https://t.co/WxJ8bKKKc9",FALSE,6803,NA,2017-05-09 17:13:25,FALSE,NA,"861992517822230528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",1348,FALSE,FALSE,NA,NA
"Keep it up. Something will give. https://t.co/dzOMGhW3RO",FALSE,5368,NA,2017-05-09 17:13:09,FALSE,NA,"861992450860208128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",333,FALSE,FALSE,NA,NA
"Scary Movie 2? But her role in Just Friends is all time! NTM her support in Lost in Translation and Brokeback Mount… https://t.co/dWodg4UPPW",FALSE,1524,NA,2017-05-09 17:11:55,TRUE,NA,"861992138866905088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",86,FALSE,FALSE,NA,NA
"Even if you never say a thing, please know, I know exactly what you mean. https://t.co/FyTp12FNfN",FALSE,3156,NA,2017-05-09 17:02:56,FALSE,NA,"861989878787080192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",152,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/Asen6m2LF1",FALSE,1346,NA,2017-05-09 17:01:35,FALSE,NA,"861989539597963264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",75,FALSE,FALSE,NA,NA
"@AaronRo89274443 Thank you! It's there now. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,26,"AaronRo89274443",2017-05-09 17:01:06,FALSE,"861988819733762048","861989416088334337","846132310227537921","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",1,FALSE,FALSE,NA,NA
"""Feels trip!!"" Haha! Well said. Well said. https://t.co/TQKyooc1ZN",FALSE,3207,NA,2017-05-09 16:58:02,FALSE,NA,"861988645737246722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",205,FALSE,FALSE,NA,NA
"Bless you! https://t.co/kl2bf1aazA",FALSE,1179,NA,2017-05-09 16:57:31,FALSE,NA,"861988515936174080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",74,FALSE,FALSE,NA,NA
"I was there. As the blue opera alien belted her song I wept. My dad turned, said, ""You actually like this?"" I said,… https://t.co/j3r1s0SAdk",FALSE,16792,NA,2017-05-09 16:56:49,TRUE,NA,"861988338248679425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",2625,FALSE,FALSE,NA,NA
"Click the link in my bio for a chance to win a trip to Hawaii to hang with me on the set of Jurassic! https://t.co/aJDFTmC5Gx",FALSE,2222,NA,2017-05-09 14:48:42,FALSE,NA,"861956097191673858",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",317,FALSE,FALSE,NA,NA
"Huge shout out to the loving staff at the Great Ormand Street Children's Hospital. Thank you for all that you... https://t.co/3uH780vwiJ",FALSE,3878,NA,2017-05-09 12:56:51,FALSE,NA,"861927948131209217",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",338,FALSE,FALSE,NA,NA
"Love you man! https://t.co/lfUp1u9ufh",FALSE,3404,NA,2017-05-07 23:25:24,FALSE,NA,"861361354887843841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",219,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> thanks man! https://t.co/XsZSebXBwp",FALSE,26633,NA,2017-05-07 13:54:20,FALSE,NA,"861217638042783744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",3130,FALSE,FALSE,NA,NA
"Thanks buddy! https://t.co/LQGAwUEpiM",FALSE,9487,NA,2017-05-06 10:10:25,FALSE,NA,"860798899593904128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",1124,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+263A><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+0097> I know. I know. This is the equivalent of hanging our report card on the fridge but... https://t.co/zBwNtOKlfc",FALSE,10518,NA,2017-05-06 06:41:33,FALSE,NA,"860746336668397568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",941,FALSE,FALSE,NA,NA
"Wanna come visit me on the set of the #jurassicworld sequel? In HAWAII!?!? The answer is, ""YES!"" Of course you... https://t.co/h1fusmPODu",FALSE,4707,NA,2017-05-04 13:16:59,FALSE,NA,"860121076369678337",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",605,FALSE,FALSE,NA,NA
"Wanna come visit me on the set of the #jurassicworld sequel? In HAWAII!?!? The answer is, ""YES!""… https://t.co/2ou3HUFOBD",FALSE,2866,NA,2017-05-04 13:16:12,FALSE,NA,"860120879417630721",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",348,FALSE,FALSE,NA,NA
"Instagram does this thing where it mutes all the videos it shows and forces you to turn on the… https://t.co/9zaOjKrrJ6",FALSE,3537,NA,2017-05-04 13:00:12,FALSE,NA,"860116850721607680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",564,FALSE,FALSE,NA,NA
"I WANT THIS!!!! SO AWESOME!!! https://t.co/2dLSgJGBj7",FALSE,8307,NA,2017-05-04 05:31:27,FALSE,NA,"860003921372356608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",6350,FALSE,FALSE,NA,NA
"Awesome man!!! Enjoy!! Thank you! https://t.co/ZcE6SGxskR",FALSE,1831,NA,2017-05-03 17:44:15,FALSE,NA,"859825950057521156",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",91,FALSE,FALSE,NA,NA
"To be or not to be? THAT is the question. https://t.co/RFb3PFMVNE",FALSE,1613,NA,2017-05-03 17:42:32,FALSE,NA,"859825517142433793",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",170,FALSE,FALSE,NA,NA
"OBRIGADO! Big shout out to our wonderful fans in Brasil! Thank you for always being there and… https://t.co/AillY9gZOH",FALSE,2062,NA,2017-05-03 17:15:31,FALSE,NA,"859818716657311746",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",314,FALSE,FALSE,NA,NA
"I. AMmm. GROOOoot! https://t.co/Aezzx1jw4B",FALSE,8335,NA,2017-05-03 14:30:31,FALSE,NA,"859777195358773248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",1327,FALSE,FALSE,NA,NA
"Happy birthday to #GuardiansoftheGalaxyVolume2 's very own #Mantis AKA @PomKlemenieff Can't wait for the whole worl… https://t.co/eZMl27jbao",FALSE,3640,NA,2017-05-03 11:02:44,TRUE,NA,"859724901183344641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",463,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+2665><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+0086><U+270A><U+FE0F><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BE><ed><U+00B4><U+0099><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/Qu1KircT30",FALSE,2373,NA,2017-05-03 05:39:06,FALSE,NA,"859643459547918336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",186,FALSE,FALSE,NA,NA
"That is an endorsement I can get behind. Thank you. https://t.co/sDI9ifGDpm",FALSE,6083,NA,2017-05-02 22:46:16,FALSE,NA,"859539564310011904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",571,FALSE,FALSE,NA,NA
"Be sure to get tix for #GuardiansoftheGalaxyVol2 today! Then turn off your phone and download the SECOND greatest f… https://t.co/ndrVemAvaa",FALSE,2976,NA,2017-05-02 12:13:31,TRUE,NA,"859380328124882944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",262,FALSE,FALSE,NA,NA
"Ahhhhh yeah! https://t.co/QVzKh9iSZR",FALSE,2065,NA,2017-05-01 21:10:55,FALSE,NA,"859153183339417601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",207,FALSE,FALSE,NA,NA
"Throw ya hands in the ay-er.... @rmhnewyork https://t.co/ehLBBxJgWf",FALSE,1691,NA,2017-05-01 19:06:23,FALSE,NA,"859121843273334785",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",138,FALSE,FALSE,NA,NA
"Here I am with my new buddy Will. I'd never miss a chance to spend time with my fiends at Ronald McDonald House... https://t.co/BQzmbe01tw",FALSE,3095,NA,2017-05-01 19:05:23,FALSE,NA,"859121588381339649",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",241,FALSE,FALSE,NA,NA
"Quick shout out to #ParksnRec alum (you know him as Jerry) @JimOHeir for winning a freaking Emmy today! Dude! You are beautiful and bold! <U+2665><U+FE0F>",FALSE,18780,NA,2017-05-01 01:44:47,FALSE,NA,"858859713487929348",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",1268,FALSE,FALSE,NA,NA
"And now he's one of the very best in the league. Love this. #GoHawks #12s https://t.co/pO5jlprifP",FALSE,3436,NA,2017-05-01 01:29:47,FALSE,NA,"858855939683885056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",497,FALSE,FALSE,NA,NA
"Ill never forget the day I almost accidentally shot my buddy @Caspar_Lee in the face. https://t.co/8dqF2fXGdC",FALSE,15323,NA,2017-04-30 19:48:35,FALSE,NA,"858770072021729282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",2075,FALSE,FALSE,NA,NA
"In 600 years from now when people ask you, ""Where were you when #guardiansofthegalaxyvol2 , the… https://t.co/Hr1frtWoky",FALSE,3510,NA,2017-04-30 17:11:40,FALSE,NA,"858730583173844993",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",463,FALSE,FALSE,NA,NA
"#behindthescenes #guardiansofthegalaxyvol2 
#Nebula 
#Gamora https://t.co/YTW4Ywyf6f",FALSE,2961,NA,2017-04-29 21:54:49,FALSE,NA,"858439453823692801",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",357,FALSE,FALSE,NA,NA
"@karengillan is so terrific in #guardiansofthegalaxyvol2 I mean... she was bad ass in the first… https://t.co/2U2nnObEtr",FALSE,395,"karengillan",2017-04-29 21:52:56,FALSE,NA,"858438979401732096","552121630","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",83,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+0086><U+2665><U+FE0F> Welcome to the world Sienna. Congrats Mom and Dad!! https://t.co/FsRh0w4xc9",FALSE,4928,NA,2017-04-29 07:05:07,FALSE,NA,"858215551692402689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",231,FALSE,FALSE,NA,NA
"The only selfie I took with Kurt Russell came out a little weird. Get tickets now cause that ish… https://t.co/5hpSQcNxP7",FALSE,2557,NA,2017-04-29 05:13:55,FALSE,NA,"858187568411705344",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","prattprattpratt",204,FALSE,FALSE,NA,NA
"And the press tour continues... https://t.co/2NBXZMlwo2",FALSE,6994,NA,2017-04-28 19:46:42,FALSE,NA,"858044823001067520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",1233,FALSE,FALSE,NA,NA
"It's true... when you see the film be sure to sit through all the credits at the end. Not just for the 5... https://t.co/rzATwIi0Uf",FALSE,5211,NA,2017-04-28 16:34:36,FALSE,NA,"857996480178642945",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","prattprattpratt",866,FALSE,FALSE,NA,NA
"Hi Mikey! You and Mom are in my prayers. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+2665><U+FE0F> https://t.co/eyBlzgFkoA",FALSE,7828,NA,2017-04-28 03:19:51,FALSE,NA,"857796473550983168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",530,FALSE,FALSE,NA,NA
"Happy birthday mini #Starlord https://t.co/N93ku6TPgH",FALSE,2816,NA,2017-04-28 00:39:32,FALSE,NA,"857756131527188487",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prattprattpratt",204,FALSE,FALSE,NA,NA
